problem,case,method,h,k,lambda,x,t,exact,numerical,absolute_error
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.003,0.6864771058064421,0.6866181199652845,0.00014101415884248958
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.003,0.7854141122997144,0.7855754498147636,0.00016133751504920912
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.003,0.865011616708174,0.8651893049143609,0.00017768820618691006
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.003,0.9233096643043128,0.9234993279282879,0.0001896636239751004
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.003,0.958872763676187,0.9590697325700702,0.00019696889388320926
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.003,0.9708252332901006,0.9710246574260224,0.00019942413592177743
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.003,0.9588727636761869,0.9590697325700703,0.0001969688938834313
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.003,0.9233096643043128,0.923499327928288,0.00018966362397521142
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.003,0.865011616708174,0.865189304914361,0.00017768820618702108
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.003,0.7854141122997144,0.7855754498147637,0.00016133751504932015
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.003,0.6864771058064422,0.6866181199652848,0.0001410141588426006
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.003,0.570636754681321,0.5707539732473669,0.00011721856604585135
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.003,0.44074543282113454,0.440835969484262,9.053666312747177e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.003,0.3000014956546641,0.3000631211017524,6.16254470882649e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.003,0.15187052601729434,0.15190172282531328,3.119680801894065e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.003,1.1889180144802042e-16,0.0,1.1889180144802042e-16
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.004,0.0,0.0,0.0
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.004,0.1503789965157427,0.15042018515551242,4.118863976970699e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.004,0.2970551630579918,0.29713652613652286,8.13630785310715e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.004,0.4364168456161893,0.4365363797044597,0.00011953408827036771
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.004,0.565032497050845,0.5651872588228906,0.00015476177204554187
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.004,0.679735173172763,0.6799213518801313,0.00018617870736825637
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.004,0.7777005134194648,0.7779135247244885,0.00021301130502371368
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.004,0.8565162859857526,0.8567508848431582,0.00023459885740562125
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.004,0.9142417849764919,0.9144921947838214,0.00025040980732948803
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.004,0.9494556170265837,0.9497156718633175,0.00026005483673385843
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.004,0.9612907007229459,0.9615539971759314,0.0002632964529855064
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.004,0.9494556170265835,0.9497156718633174,0.00026005483673385843
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.004,0.9142417849764919,0.9144921947838213,0.000250409807329377
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.004,0.8565162859857526,0.8567508848431582,0.00023459885740562125
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.004,0.7777005134194648,0.7779135247244885,0.00021301130502371368
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.004,0.6797351731727631,0.6799213518801314,0.00018617870736825637
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.004,0.5650324970508451,0.5651872588228908,0.0001547617720456529
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.004,0.436416845616189,0.4365363797044597,0.00011953408827070078
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.004,0.2970551630579919,0.2971365261365229,8.136307853101599e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.004,0.15037899651574282,0.15042018515551248,4.118863976965148e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.004,1.1772415796904719e-16,0.0,1.1772415796904719e-16
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.005,0.0,0.0,0.0
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.005,0.1489021154144591,0.1489530973143654,5.098189990629387e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.005,0.29413776656962554,0.29423847502586326,0.00010070845623771918
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.005,0.4321307697245678,0.4322787249607122,0.00014795523614435924
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.005,0.5594832791690904,0.5596748380361921,0.00019155886710175984
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.005,0.6730594534619222,0.6732898991449261,0.00023044568300389923
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.005,0.7700626702542623,0.7703263284156474,0.0002636581613850719
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.005,0.8481043884134639,0.8483947669142655,0.00029037850080160243
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.005,0.9052629618328342,0.9055729105906518,0.0003099487578176463
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.005,0.9401309567363593,0.9404528437841143,0.00032188704775504284
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.005,0.9518498073692735,0.9521757067795681,0.00032589941029459446
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.005,0.9401309567363592,0.9404528437841141,0.0003218870477549318
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.005,0.9052629618328342,0.9055729105906517,0.0003099487578175353
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.005,0.8481043884134639,0.8483947669142655,0.00029037850080160243
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.005,0.7700626702542623,0.7703263284156473,0.0002636581613849609
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.005,0.6730594534619223,0.6732898991449262,0.00023044568300389923
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.005,0.5594832791690905,0.5596748380361922,0.00019155886710175984
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.005,0.43213076972456754,0.4322787249607121,0.00014795523614458128
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.005,0.29413776656962565,0.2942384750258633,0.00010070845623766367
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.005,0.14890211541445922,0.14895309731436543,5.0981899906210604e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.005,1.1656798198638056e-16,0.0,1.1656798198638056e-16
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.006,0.0,0.0,0.0
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.006,0.14743973885062997,0.14750031836887234,6.0579518242370733e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.006,0.2912490220063183,0.29136868937401206,0.0001196673676937543
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.006,0.42788678764012467,0.4280625962495239,0.0001758086093992528
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.006,0.5539885604873993,0.5542161813470653,0.000227620859665989
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.006,0.6664492963928522,0.66672312472179,0.0002738283289377419
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.006,0.7624998388027074,0.7628131320386743,0.00031329323596684944
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.006,0.8397751045893601,0.8401201484131258,0.0003450438237656561
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.006,0.896372320247239,0.8967406185347278,0.00036829828748874416
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.006,0.9308978744914578,0.9312803585165196,0.00038248402506180224
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.006,0.9425016335927783,0.9428888853293244,0.00038725173654607925
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.006,0.9308978744914577,0.9312803585165195,0.00038248402506180224
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.006,0.896372320247239,0.8967406185347278,0.00036829828748874416
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.006,0.8397751045893601,0.8401201484131258,0.0003450438237656561
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.006,0.7624998388027074,0.7628131320386743,0.00031329323596684944
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.006,0.6664492963928523,0.6667231247217901,0.0002738283289377419
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.006,0.5539885604873993,0.5542161813470655,0.00022762085966621104
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.006,0.42788678764012433,0.428062596249524,0.00017580860939964138
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.006,0.2912490220063184,0.29136868937401217,0.0001196673676937543
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.006,0.14743973885063005,0.14750031836887237,6.057951824231522e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.006,1.1542316087705475e-16,0.0,1.1542316087705475e-16
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.007,0.0,0.0,0.0
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.007,0.14599172437432714,0.14606170876059027,6.998438626312775e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.007,0.28838864797580377,0.2885268935004754,0.00013824552467162077
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.007,0.4236844859570668,0.42388758855651887,0.0002031025994520541
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.007,0.5485478057658747,0.5488107643800498,0.000262958614175135
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.007,0.6599040580709346,0.6602203977860424,0.0003163397151078051
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.007,0.7550112823702829,0.7553732138526661,0.00036193148238317097
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.007,0.8315276231588887,0.8319262344542694,0.00039861129538065754
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.007,0.8875689941833608,0.8879944701587315,0.0004254759753706816
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.007,0.9217554708984295,0.9221973349232027,0.00044186402477319753
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.007,0.9332452687889582,0.9336926407043815,0.00044737191542332244
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.007,0.9217554708984294,0.9221973349232027,0.00044186402477330855
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.007,0.8875689941833608,0.8879944701587315,0.0004254759753706816
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.007,0.8315276231588887,0.8319262344542694,0.00039861129538065754
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.007,0.7550112823702829,0.7553732138526662,0.000361931482383282
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.007,0.6599040580709347,0.6602203977860425,0.0003163397151078051
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.007,0.5485478057658748,0.54881076438005,0.000262958614175246
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.007,0.4236844859570665,0.42388758855651903,0.0002031025994525537
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.007,0.2883886479758039,0.2885268935004755,0.00013824552467162077
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.007,0.14599172437432725,0.14606170876059033,6.998438626307224e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.007,1.142895831241809e-16,0.0,1.142895831241809e-16
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.008,0.0,0.0,0.0
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.008,0.14455793093463173,0.14463713029222658,7.919935759484464e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.008,0.2855563658493859,0.285712814413544,0.00015644856415814035
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.008,0.4195234553296843,0.41975330081753315,0.0002298454878488232
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.008,0.5431604850212427,0.5434580678740579,0.0002975828528152258
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.008,0.6534231009252782,0.653781093665603,0.00035799274032477513
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.008,0.747596271497592,0.7480058591560496,0.0004095876584575553
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.008,0.8233611407358592,0.823812237904955,0.0004510971690957488
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.4,0.008,0.8788521261102487,0.8793336252805737,0.0004814991703250282
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.45,0.008,0.9127028553968215,0.9132029004607981,0.0005000450639766063
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.5,0.008,0.9240798112964123,0.9245860894850111,0.0005062781885988299
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.55,0.008,0.9127028553968214,0.9132029004607982,0.0005000450639768284
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.6000000000000001,0.008,0.8788521261102487,0.8793336252805738,0.0004814991703251392
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.65,0.008,0.8233611407358592,0.8238122379049548,0.0004510971690956378
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.7000000000000001,0.008,0.747596271497592,0.7480058591560497,0.0004095876584576663
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.75,0.008,0.6534231009252783,0.6537810936656032,0.00035799274032488615
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8,0.008,0.5431604850212427,0.5434580678740581,0.00029758285281544783
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.8500000000000001,0.008,0.419523455329684,0.4197533008175333,0.0002298454878493228
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9,0.008,0.285556365849386,0.2857128144135441,0.00015644856415814035
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.9500000000000001,0.008,0.14455793093463185,0.14463713029222666,7.919935759481689e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,1.0,0.008,1.1316713830608415e-16,0.0,1.1316713830608415e-16
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.0,0.009000000000000001,0.0,0.0,0.0
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.05,0.009000000000000001,0.14313821886589434,0.14322644611436347,8.822724846913044e-05
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.1,0.009000000000000001,0.2827518997347976,0.28292618178406914,0.00017428204927155688
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.15000000000000002,0.009000000000000001,0.41540329043247576,0.41565933588008763,0.00025604544761187453
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.2,0.009000000000000001,0.5378260734752264,0.5381575776324924,0.000331504157266016
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.25,0.009000000000000001,0.6470057936466141,0.6474045937809833,0.0003988001343691039
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.30000000000000004,0.009000000000000001,0.7402540838893026,0.7407103602179249,0.00045627632862232925
B,B_refined_h0.05,Backward Difference,0.05,0.001,0.3999999999999999,0.35000000000000003,0.009000000000000001,0.8152748618241841,0.8157773793095546,0.0005025174853705572
